,C,Db,D,Eb,E,F,Gb,G,Ab,A,Bb,B,true
Ab6_agogo-samba_Clarinet.ogg,191387.171875,41350.05859375,27494.908203125,69704.4375,33057.4375,97424.40625,176172.890625,227901.5625,67146.3359375,29496.166015625,114978.8046875,53056.94921875,Ab6
Ab6_venda_Clarinet.ogg,61857.25390625,16290.3759765625,12823.5048828125,28128.09375,13752.25390625,39918.70703125,73154.7890625,76042.015625,25624.6875,13370.9482421875,51313.71484375,20172.20703125,Ab6
C6_agogo-samba_Clarinet.ogg,27957.673828125,31557.703125,53367.32421875,24299.056640625,81656.140625,25909.705078125,26992.861328125,59523.0625,23772.0703125,50941.66015625,66124.1796875,68419.4453125,C6
B6_samba_Clarinet.ogg,34167.08203125,152265.390625,42014.7734375,101069.625,23548.890625,22870.75,81891.03125,23606.783203125,65046.203125,93648.6796875,114527.0390625,60114.77734375,B6
Bb6_york-samai_Clarinet.ogg,68261.1953125,17263.744140625,42081.95703125,7914.49755859375,6306.72021484375,31705.279296875,25902.009765625,24626.447265625,27780.484375,31848.888671875,15089.8173828125,12130.2548828125,Bb6
B6_venda_clapping_Clarinet.ogg,18041.703125,71360.8046875,21499.49609375,51903.578125,12692.42578125,13413.3955078125,48331.76953125,13625.07421875,36838.24609375,63515.16015625,76375.1953125,39162.44140625,B6
C6_bendir_Clarinet.ogg,10469.9853515625,12087.8505859375,23407.125,10288.88671875,35768.78515625,10151.552734375,10161.22265625,25816.546875,8527.7236328125,18524.953125,23985.2265625,28204.392578125,C6
Eb6_aksak_Clarinet.ogg,17825.720703125,26271.21875,18486.375,12240.0390625,7036.072265625,16009.6552734375,13523.4833984375,50182.12109375,10666.6318359375,9628.1435546875,35598.5390625,23113.615234375,Eb6
G6_pictures_at_an_exhibition_Clarinet.ogg,21819.947265625,19211.685546875,54745.61328125,21401.0,40841.37890625,77022.171875,130365.1171875,37535.5546875,15780.33203125,44566.50390625,28147.978515625,89367.5703125,G6
A6_cinquillo_Clarinet.ogg,15298.1005859375,49058.59375,9424.94921875,6820.74365234375,30685.3203125,24950.404296875,27588.572265625,45532.87890625,40459.12109375,16772.822265625,8862.8544921875,40492.578125,A6
Eb6_outside_now_Clarinet.ogg,19408.169921875,32777.19921875,21325.947265625,15897.6923828125,7976.42822265625,16952.763671875,11059.6435546875,31145.275390625,10410.0576171875,11818.0361328125,38255.85546875,24804.361328125,Eb6
F6_mpre_Clarinet.ogg,54545.625,20916.330078125,33625.63671875,53931.41796875,32328.572265625,28290.365234375,41172.66796875,120170.7265625,29872.783203125,70569.3984375,17645.767578125,16693.650390625,F6
Bb6_spanish_tango_Clarinet.ogg,52037.21875,17154.58984375,51179.35546875,9478.1826171875,7692.07470703125,39704.765625,32280.15625,30521.943359375,37549.52734375,41013.515625,25628.236328125,12301.3466796875,Bb6
Gb6_cinquillo_Clarinet.ogg,6577.544921875,24240.416015625,11126.2744140625,21631.841796875,39051.82421875,33087.86328125,14967.5224609375,7477.97900390625,27958.748046875,15443.2568359375,60640.75,10834.7314453125,Gb6
F6_fandango_Clarinet.ogg,39382.87890625,17523.24609375,28318.205078125,50984.78515625,26825.169921875,21028.59375,16882.8046875,49336.671875,16240.2470703125,41746.8671875,13787.7841796875,14115.4658203125,F6
Gb6_york-samai_Clarinet.ogg,5116.5048828125,17865.82421875,10107.03125,17726.3125,28359.490234375,31548.392578125,11484.9033203125,5968.12939453125,24906.701171875,13139.6279296875,58180.125,10549.396484375,Gb6
D6_ngbaka-maibo_Clarinet.ogg,158063.515625,65274.46484375,39202.23046875,32686.34375,70804.8828125,54222.890625,199617.375,42498.578125,33019.73046875,87864.0390625,46619.33203125,93466.03125,D6
A6_ngbaka-maibo_Clarinet.ogg,43743.48046875,132114.390625,25284.306640625,20508.265625,93935.8125,53562.375,68476.984375,103833.6953125,79986.15625,54875.984375,28943.787109375,124837.5078125,A6
Eb6_york-samai_Clarinet.ogg,18636.787109375,18581.69921875,14352.22265625,7832.92138671875,6712.294921875,15676.77734375,14873.16015625,70097.6171875,11839.9482421875,6887.79931640625,28403.3515625,19492.087890625,Eb6
F6_aka_upper_sangha_Clarinet.ogg,139511.84375,75901.2578125,96680.9765625,153643.484375,119736.8984375,90443.6796875,95341.5703125,180362.5625,73688.7109375,260983.703125,61582.69921875,47290.96875,F6
C6_bossa-nova_Clarinet.ogg,23896.6796875,20769.650390625,36371.83203125,14852.5830078125,38624.96484375,18705.37109375,22080.1796875,47331.35546875,18533.359375,35603.12890625,57102.75390625,43298.53515625,C6
Bb6_fandango_Clarinet.ogg,48420.90625,17353.716796875,41787.41796875,9304.5693359375,11141.0009765625,53291.87109375,37638.08203125,32325.806640625,55299.671875,50367.390625,35160.15234375,16018.8173828125,Bb6
D6_agsag-samai_Clarinet.ogg,57711.05078125,26782.283203125,15025.5947265625,12701.0439453125,22659.837890625,19961.53515625,70182.296875,16407.521484375,12728.8857421875,27772.541015625,22825.626953125,33466.26171875,D6
Db6_ruchenitza_2_Clarinet.ogg,22342.076171875,9836.4814453125,9483.1064453125,17316.890625,8002.95556640625,17282.619140625,9357.3095703125,9893.9130859375,15237.46875,9091.6318359375,30974.798828125,56129.0,Db6
D6_venda_Clarinet.ogg,58047.375,26214.857421875,15047.9462890625,12990.484375,22535.048828125,21304.369140625,79258.0703125,17577.685546875,12734.46875,27456.396484375,22222.236328125,36471.46484375,D6
F6_Nawakhat_Clarinet.ogg,23820.744140625,10138.8818359375,14687.12890625,24716.216796875,16408.166015625,12744.33203125,14371.4931640625,43195.39453125,12461.6513671875,33492.66796875,8195.4697265625,7389.671875,F6
G6_agsag-samai_Clarinet.ogg,14865.90234375,14274.9169921875,39879.32421875,15752.37890625,27855.9296875,58565.078125,105551.9375,28847.673828125,11986.4794921875,35451.5546875,20026.626953125,56430.15625,G6
Gb6_al-saghil-al-sani_Clarinet.ogg,6837.099609375,25826.5,11497.5625,23533.15625,39952.109375,35807.46875,15215.3408203125,8378.1044921875,34069.76953125,15937.0078125,62860.41015625,11578.5732421875,Gb6
Gb6_agogo-samba_Clarinet.ogg,16118.109375,74033.96875,27075.4765625,70283.6796875,105300.40625,75539.953125,43427.66015625,24269.853515625,77022.9375,50291.28515625,213447.1875,32875.875,Gb6
A6_agogo-samba_Clarinet.ogg,48489.3125,150407.34375,28214.107421875,19656.16796875,88418.6640625,60436.390625,72773.28125,105759.21875,92482.0390625,42795.60546875,29663.771484375,144615.6875,A6
G6_Nawakhat_Clarinet.ogg,11032.4404296875,10188.3544921875,28233.998046875,11447.5986328125,20052.673828125,43116.73046875,84365.046875,21304.826171875,9436.0927734375,31849.564453125,15524.8525390625,43076.0625,G6
C6_york-samai_Clarinet.ogg,7226.32275390625,10430.4267578125,16498.126953125,7119.341796875,27065.337890625,7431.578125,7036.47705078125,16743.224609375,6722.63720703125,20391.375,17649.2578125,19253.125,C6
Eb6_bendir_Clarinet.ogg,19675.619140625,25060.224609375,20485.033203125,12262.2763671875,8050.37060546875,20378.484375,16197.3603515625,66392.7578125,12172.5029296875,9682.2998046875,41408.96484375,27268.59375,Eb6
Bb6_venda_Clarinet.ogg,50820.19921875,15186.50390625,37259.46484375,7985.54296875,8112.32275390625,40734.515625,34709.78125,27650.6328125,41820.37890625,45581.76953125,24873.099609375,12710.1748046875,Bb6
Gb6_fandango_Clarinet.ogg,9942.32421875,40095.74609375,14717.2763671875,32317.966796875,63857.02734375,36804.09765625,24126.482421875,10741.203125,26426.390625,17985.56640625,63342.94140625,11921.6796875,Gb6
E6_mpre_Clarinet.ogg,40886.8125,58928.03515625,93870.7421875,33398.578125,34471.58203125,49541.4375,109838.4375,32012.302734375,72357.2265625,22054.0859375,22686.267578125,63095.51953125,E6
A6_fandango_Clarinet.ogg,16544.03515625,43907.19140625,10346.0888671875,10634.3525390625,44105.984375,29773.966796875,36798.890625,68401.7421875,48208.37109375,26136.107421875,11770.14453125,39646.61328125,A6
B6_bossa-nova_Clarinet.ogg,28063.197265625,108795.1328125,31059.794921875,66242.5078125,18512.283203125,21190.78515625,71220.1484375,20020.013671875,49414.81640625,90555.125,107286.4765625,59050.27734375,B6
Gb6_aka_upper_sangha_Clarinet.ogg,33416.62109375,145982.328125,52765.05859375,142339.296875,206698.375,125609.1953125,108356.1796875,42775.55859375,106657.3046875,98636.28125,441749.59375,67300.234375,Gb6
C6_venda_clapping_Clarinet.ogg,15498.9912109375,14317.3408203125,25224.513671875,10042.5458984375,28300.728515625,12308.8056640625,14249.7802734375,32555.3359375,12144.5517578125,23610.626953125,34198.02734375,29117.0390625,C6
B6_outside_now_Clarinet.ogg,13896.0615234375,48919.29296875,16109.6533203125,37831.87109375,9748.408203125,11074.6376953125,38667.44921875,10798.572265625,27971.9375,56707.68359375,68655.6640625,34670.60546875,B6
Bb6_samba_Clarinet.ogg,93899.9453125,32780.80859375,97213.9609375,20406.818359375,18567.833984375,90552.1953125,73684.6328125,66225.1640625,84015.6015625,95956.3359375,57660.83984375,29022.009765625,Bb6
F6_bendir_Clarinet.ogg,31481.595703125,14318.8701171875,18382.6015625,28964.623046875,23948.712890625,15211.5849609375,24781.375,70743.6484375,18747.341796875,51050.28515625,11498.4716796875,9354.8017578125,F6
A6_venda_Clarinet.ogg,15199.1474609375,47207.078125,9482.5087890625,7540.54541015625,33288.41015625,26819.333984375,29652.033203125,51277.40625,43905.83203125,19145.861328125,9205.9169921875,38178.671875,A6
A6_bendir_Clarinet.ogg,19201.931640625,64880.92578125,11536.46484375,7951.12646484375,38019.015625,23293.751953125,30386.556640625,45432.828125,35299.19140625,23136.3828125,11300.5322265625,51105.30078125,A6
E6_samba_Clarinet.ogg,59683.83984375,86510.6015625,148189.734375,48605.65234375,41543.18359375,62860.72265625,165117.84375,45555.609375,87605.0546875,31261.865234375,35438.41015625,94791.6640625,E6
Gb6_agsag-samai_Clarinet.ogg,7323.52001953125,27369.576171875,11543.48828125,24795.046875,44486.30859375,31576.751953125,16741.033203125,8253.5400390625,28034.345703125,16531.859375,63905.54296875,11432.5546875,Gb6
G6_agogo-samba_Clarinet.ogg,40578.578125,36070.62890625,114130.6953125,38881.87109375,74194.6640625,134489.328125,217184.5,71532.6796875,31607.765625,102710.4765625,56352.53125,178428.984375,G6
A6_pictures_at_an_exhibition_Clarinet.ogg,23130.6875,83962.390625,15515.1484375,9963.2353515625,43351.23046875,31116.466796875,42136.86328125,63690.16015625,47848.125,23861.310546875,12526.7822265625,51392.87890625,A6
Ab6_aka_upper_sangha_Clarinet.ogg,342804.125,78041.953125,61743.921875,164739.859375,64606.109375,195912.4375,345718.03125,302728.03125,131081.828125,73617.2734375,320605.3125,115963.3828125,Ab6
Gb6_outside_now_Clarinet.ogg,8883.59375,34638.77734375,13022.1103515625,28202.958984375,56231.24609375,32108.4609375,21192.580078125,9132.2509765625,22467.849609375,15429.3623046875,54212.50390625,10513.1708984375,Gb6
Eb6_spanish_tango_Clarinet.ogg,19292.833984375,24388.763671875,20735.623046875,11105.0380859375,7591.228515625,17912.759765625,15559.4677734375,64266.0625,11863.5634765625,8803.107421875,35651.00390625,26561.048828125,Eb6
Bb6_agsag-samai_Clarinet.ogg,50816.99609375,15406.4228515625,39758.9140625,8427.478515625,8111.466796875,39836.84765625,31297.947265625,29343.458984375,41374.57421875,40097.2421875,24112.818359375,12716.83203125,Bb6
F6_ngbaka-maibo_Clarinet.ogg,73301.8671875,32771.68359375,58357.87109375,97703.125,53644.18359375,51542.1875,51360.90234375,113697.6796875,36690.07421875,107094.9921875,27395.859375,24419.671875,F6
A6_venda_clapping_Clarinet.ogg,19159.671875,53588.28125,11724.9306640625,10959.515625,46614.33984375,32037.3671875,38838.09765625,69026.3359375,51479.09375,26594.490234375,13005.2607421875,49338.546875,A6
E6_venda_clapping_Clarinet.ogg,36026.44140625,51172.16015625,89077.5703125,29234.041015625,24990.828125,31556.6640625,84564.0703125,25531.380859375,48046.17578125,18439.931640625,21295.322265625,54664.35546875,E6
F6_venda_Clarinet.ogg,31912.71875,13577.0244140625,19102.029296875,32488.103515625,21322.333984375,15228.4658203125,18485.595703125,58073.03515625,16497.37109375,42246.36328125,10929.2861328125,10249.3076171875,F6
E6_pictures_at_an_exhibition_Clarinet.ogg,35794.73828125,47645.390625,77446.9375,28306.263671875,24106.96875,36488.703125,82221.15625,25128.072265625,56031.71875,18235.91796875,18875.744140625,50046.30859375,E6
B6_agsag-samai_Clarinet.ogg,13239.1767578125,57695.078125,17726.396484375,46174.23046875,9820.86328125,9097.8046875,33824.53515625,9708.5966796875,28613.859375,47573.08203125,62875.20703125,27723.328125,B6
Bb6_Nawakhat_Clarinet.ogg,43897.33203125,12078.3779296875,28532.8125,6283.861328125,6542.96142578125,32019.068359375,24215.099609375,21226.263671875,31100.59375,30978.7734375,19901.02734375,10035.3759765625,Bb6
C6_Nawakhat_Clarinet.ogg,7677.48779296875,8164.56201171875,16878.568359375,7252.29248046875,23820.919921875,7293.72705078125,7670.96142578125,19195.26953125,6065.265625,12176.4404296875,18546.640625,20114.59765625,C6
Gb6_aka_Clarinet.ogg,33372.2578125,146507.859375,48678.57421875,129476.7109375,210198.109375,151890.484375,77097.3046875,49232.125,187839.390625,90333.1015625,335426.34375,55204.55078125,Gb6
Gb6_mpre_Clarinet.ogg,10721.0732421875,45048.390625,19001.8515625,44044.12890625,69282.0234375,54415.546875,26188.09375,14290.55078125,48044.67578125,31477.3203125,136163.359375,21805.48828125,Gb6
D6_al-saghil-al-sani_Clarinet.ogg,48574.14453125,24059.701171875,13209.0029296875,12089.7587890625,20890.673828125,18188.18359375,77481.6328125,17228.369140625,11214.4755859375,26595.732421875,22640.724609375,34409.11328125,D6
Db6_pictures_at_an_exhibition_Clarinet.ogg,44291.28125,19378.6171875,19457.921875,34278.36328125,16426.236328125,38252.3359375,18300.568359375,19092.306640625,31709.638671875,19215.958984375,76484.5390625,131110.734375,Db6
Db6_agsag-samai_Clarinet.ogg,32697.599609375,14249.5537109375,14101.3408203125,25283.828125,11883.734375,26805.09375,13513.9755859375,14178.7568359375,23006.087890625,13759.6083984375,51385.46484375,89901.8203125,Db6
E6_agogo-samba_Clarinet.ogg,66403.5859375,92854.1953125,154602.359375,53729.75,52985.76953125,71705.1484375,166393.109375,47979.609375,103386.375,33602.03515625,36459.42578125,101609.1015625,E6
Ab6_pictures_at_an_exhibition_Clarinet.ogg,73034.9375,19696.1640625,16980.048828125,40717.6796875,17701.78125,51487.28515625,97076.7109375,93587.46875,33176.2890625,19072.70703125,80033.1875,27119.3046875,Ab6
Db6_spanish_tango_Clarinet.ogg,28539.775390625,12670.6630859375,14451.9873046875,23543.9375,12881.4423828125,37506.42578125,13494.7099609375,12687.4287109375,21771.5546875,13485.84375,51805.671875,73783.7109375,Db6
F6_agsag-samai_Clarinet.ogg,29757.240234375,13390.4873046875,19721.294921875,32469.8359375,20903.125,15610.8388671875,18591.630859375,47234.34375,15411.0380859375,44865.359375,11284.5771484375,9886.8251953125,F6
B6_aksak_Clarinet.ogg,13229.125,57692.23046875,17358.353515625,43045.68359375,9310.2939453125,9089.86328125,33823.8515625,9467.1044921875,26746.232421875,47293.578125,62872.81640625,27712.078125,B6
Eb6_Nawakhat_Clarinet.ogg,14349.68359375,21021.556640625,14298.5166015625,10208.140625,5702.91357421875,14815.1337890625,10851.87109375,40228.91015625,8192.6708984375,7443.439453125,29339.8828125,18061.689453125,Eb6
E6_Nawakhat_Clarinet.ogg,21159.83984375,23136.568359375,36435.47265625,16433.162109375,12726.3876953125,20572.935546875,54318.98828125,14557.1611328125,29662.470703125,9489.5849609375,9811.9267578125,27649.5625,E6
Eb6_agogo-samba_Clarinet.ogg,49177.15234375,66177.71875,50243.828125,30330.419921875,21468.8515625,58633.00390625,37961.83984375,141598.75,30776.158203125,29280.060546875,114516.4921875,55973.75390625,Eb6
F6_pictures_at_an_exhibition_Clarinet.ogg,39556.0390625,18330.771484375,26781.505859375,44620.94921875,29348.1953125,21094.15234375,25304.9921875,64349.3125,20703.47265625,59981.66015625,15105.89453125,13165.66796875,F6
Db6_samba_Clarinet.ogg,72103.6640625,34813.578125,34934.65625,57115.625,29416.048828125,72493.546875,32256.982421875,32800.671875,54938.546875,35951.39453125,161400.578125,263018.71875,Db6
G6_aksak_Clarinet.ogg,14860.3115234375,14183.6865234375,39276.25390625,15662.6806640625,27853.841796875,58135.38671875,103792.875,28712.484375,11642.3388671875,32874.8515625,19661.92578125,56417.69140625,G6
E6_york-samai_Clarinet.ogg,25100.15625,20086.90625,29274.810546875,17548.806640625,11534.8115234375,21425.818359375,58744.234375,15416.6171875,34960.5078125,9109.4248046875,8389.1484375,26606.158203125,E6
E6_venda_Clarinet.ogg,30340.623046875,32935.80859375,55152.72265625,23296.154296875,17129.404296875,22753.853515625,60477.89453125,17662.845703125,34743.47265625,12517.015625,13756.51171875,37487.50390625,E6
B6_Nawakhat_Clarinet.ogg,10894.9169921875,52147.171875,14461.9580078125,34058.74609375,7317.599609375,8330.6201171875,34831.96484375,8339.0712890625,21006.109375,36355.77734375,48790.25390625,22007.3515625,B6
D6_pictures_at_an_exhibition_Clarinet.ogg,81510.1171875,35639.7578125,20365.869140625,17460.7734375,32519.03125,27635.763671875,99321.7578125,22611.2109375,17495.484375,40203.02734375,27992.373046875,47720.671875,D6
Eb6_venda_clapping_Clarinet.ogg,25224.083984375,37783.4140625,25197.833984375,18383.86328125,10044.9541015625,21069.33984375,15145.6083984375,51512.66796875,14233.4599609375,14499.11328125,49003.69140625,28990.951171875,Eb6
C6_aka_Clarinet.ogg,65997.0859375,50649.58984375,86100.2421875,51963.71875,171424.265625,49578.58203125,49530.875,122420.4296875,42535.05078125,94841.5078125,129806.90625,109169.9375,C6
A6_samba_Clarinet.ogg,34326.61328125,115843.125,23185.291015625,17625.380859375,75365.8203125,55934.51953125,65222.09765625,104247.5625,88963.6015625,46041.0,21247.54296875,77429.890625,A6
Gb6_venda_Clarinet.ogg,7321.43994140625,27544.1953125,12116.83203125,23926.103515625,44657.62890625,33998.5078125,17068.16796875,8226.5400390625,28111.796875,16367.3583984375,62357.359375,11218.7861328125,Gb6
Ab6_cinquillo_Clarinet.ogg,63084.5625,15569.1806640625,11339.7353515625,25702.0703125,12564.7919921875,35880.984375,62074.60546875,67440.46875,22144.482421875,12877.1533203125,53793.94921875,20045.490234375,Ab6
F6_outside_now_Clarinet.ogg,34568.46875,15429.8720703125,23957.0703125,43518.4453125,23716.923828125,18306.794921875,13534.00390625,40961.43359375,13896.28515625,36125.2578125,12026.6015625,12366.7958984375,F6
